Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
LOC105333279,LOC105333279,0.0,-2.390934041771075,0.43539912232344824,0.00040605258004302924,2.390934041771075,0.43539912232344824
LOC105321472,LOC105321472,0.0010835734545334562,-0.39093404177107516,1.0,0.0012181577401290879,0.39093404177107516,1.0
LOC105344774,LOC105344774,0.00015479620779049375,-0.39093404177107516,1.0,0.0,0.39093404177107516,1.0
LOC117687074,LOC117687074,0.00015479620779049375,-1.3909340417710752,0.6501238086637817,0.00040605258004302924,1.3909340417710752,0.6501238086637817
LOC117682936,LOC117682936,0.0003095924155809875,-1.3909340417710752,0.476375114597913,0.0008121051600860585,1.3909340417710752,0.4763751145979128
LOC105336148,LOC105336148,0.008049402805105675,1.3369864127921245,0.028548308268629224,0.0028423680603012046,-1.3369864127921245,0.028548308268629224
LOC105346550,LOC105346550,0.08962700431069588,1.5991504893638444,1.6942563978532057e-09,0.029235785763098106,-1.5991504893638444,1.6942563978532057e-09
LOC105321192,LOC105321192,0.00015479620779049375,-0.39093404177107516,1.0,0.0,0.39093404177107516,1.0
LOC117684466,LOC117684466,0.00015479620779049375,-0.39093404177107516,1.0,0.0,0.39093404177107516,1.0
LOC117684471,LOC117684471,0.0029411279480193813,1.9309940531162884,0.11555460174509175,0.00040605258004302924,-1.9309940531162884,0.11555460174509175
LOC105333180,LOC105333180,0.011919307999868019,0.3709062210341614,0.6214253825646374,0.008933156760946644,-0.3709062210341614,0.6214253825646374
LOC105321195,LOC105321195,0.00913297625963913,-0.06900594688371076,1.0,0.009339209340989673,0.06900594688371076,1.0
LOC105321194,LOC105321194,0.1266232979726239,1.9117461685230106,7.285483916918257e-14,0.0332963115635284,-1.9117461685230106,7.285483916918257e-14
LOC105321193,LOC105321193,0.3376105291910669,-0.10362967663078404,0.7422881315581457,0.3626049539784251,0.10362967663078404,0.7422881315581449
LOC105321197,LOC105321197,1.9487294598745257,0.5083848340097499,0.015815057067348426,1.3700214050651807,-0.5083848340097499,0.01581505706735156
LOC105321199,LOC105321199,0.05820337412922565,2.3095056763700192,5.752236678335522e-12,0.011369472241204819,-2.3095056763700192,5.752236678335522e-12
LOC105321198,LOC105321198,0.6954993616026884,0.30094366286659446,0.20621154027835445,0.5644130862598107,-0.30094366286659446,0.20621154027835445
LOC105321201,LOC105321201,0.00015479620779049375,-0.39093404177107516,1.0,0.0,0.39093404177107516,1.0
LOC105321202,LOC105321202,0.00015479620779049375,-1.3909340417710752,0.6617764715717124,0.00040605258004302924,1.3909340417710752,0.6617764715717124
LOC105321203,LOC105321203,0.0038699051947623437,3.3095056763700175,0.0021413017944853343,0.0,-3.3095056763700175,0.0021413017944853343
LOC105328747,LOC105328747,0.026160559116593443,0.43349439364547226,0.2788330552283616,0.019084471262022375,-0.43349439364547226,0.2788330552283616
LOC105328746,LOC105328746,0.17956360103697275,0.3893387788123084,0.12102389193819302,0.13683971947450085,-0.3893387788123084,0.12102389193819298
LOC105328744,LOC105328744,0.14210291875167327,1.2338184890557997,2.865062890575431e-07,0.06009578184636833,-1.2338184890557997,2.865062890575431e-07
LOC105328743,LOC105328743,0.10433264405079279,-1.447517570137441,4.679163953506382e-14,0.28464285861016353,1.447517570137441,4.679163953506382e-14
LOC105328742,LOC105328742,0.026160559116593443,0.18556688020188705,0.7814672185757121,0.022738944482409637,-0.18556688020188705,0.7814672185757121
LOC105328741,LOC105328741,0.10309427438846884,1.276363391747389,6.657308774877206e-07,0.04222946832447504,-1.276363391747389,6.657308774877206e-07
LOC109619976,LOC109619976,0.10061753506382094,-1.660969152384427,5.6987926722176955e-18,0.31834522275373495,1.660969152384427,5.6987926722176955e-18
LOC105337994,LOC105337994,0.0029411279480193813,-1.6539684476048668,0.00283992858261897,0.009339209340989673,1.6539684476048668,0.00283992858261897
