Feature,Normalized.Dispersion
LOC109621113,nan
LOC105333279,nan
LOC105321472,0.5771019258228214
LOC117687070,nan
LOC117690921,nan
LOC117687074,nan
LOC117682936,6.173427939806086
LOC105336148,2.1602395277317523
LOC105346550,0.2179958664781757
LOC117684466,5.787709000940187
LOC117684471,-1.1306557079687498
LOC117684472,nan
LOC105333180,-1.0766156624871976
LOC105321195,6.338616810443173
LOC105321194,1.2100015415361982
LOC105321193,-1.563968523540465
LOC105321197,-0.8160039574335592
LOC105321199,-0.6578533987657404
LOC105321198,-0.9757880664696418
LOC105321201,-1.2008297534223358
LOC105321202,nan
LOC105321203,-0.42317137153228457
LOC105328747,0.9812243827474515
LOC105328746,0.9328925529692437
LOC105328744,-1.0
LOC105328743,1.379345167534573
LOC105328742,-0.019211181802616106
LOC105328741,0.5486736977175171
LOC109619976,-0.8519482088200286
LOC105337994,2.2849887038731787
LOC105328736,4.288306777644226
LOC105338004,nan
LOC117684581,nan
LOC117684579,4.142479298955718
LOC117684584,-1.0962269471059294
LOC105333579,nan
LOC109620526,nan
LOC105320538,1.3429443557669165
LOC105320528,1.1385564390234415
LOC105320530,-1.3891749844053953
LOC105320526,-0.5072893502395109
LOC105328197,nan
LOC109618754,nan
LOC105318169,0.8424022610434106
LOC105318171,-1.5450496602318777
LOC105318173,0.47348709323525295
LOC105318172,-0.5733699245224985
LOC105318174,-1.4095686702021264
LOC105318175,-1.115323852321241
LOC105318177,-0.49562331481315697
LOC105318179,nan
LOC117684715,2.2991416950459804
LOC117684721,-1.0074647475193939
LOC109619554,nan
LOC105329536,-1.8796263932438315
LOC105329535,0.16181323227176617
LOC105329534,5.228299863215981
LOC117684746,-2.2279340744187714
LOC105329532,-1.7593169223422367
LOC105329531,-1.7118817776260755
LOC105324352,3.306076686385012
LOC109618651,-0.5698551271312206
LOC117680533,nan
LOC117692528,-0.7346844498279479
LOC105327355,-0.5425569526969408
LOC105327359,-0.5885910448505237
LOC105327358,-0.6661450057198317
LOC105327360,5.669691917298045
LOC105327361,-0.709050833905664
LOC105327363,0.007392360082552986
LOC105321409,nan
LOC105345084,0.5892752675597477
LOC105347024,-1.093959016986058
LOC117681699,0.6175828102434935
LOC105327365,0.5822254368778934
LOC105319881,0.25745299977141634
LOC117681707,1.3608446370638247
LOC105319882,1.4892690169182548
LOC105319883,1.565907843619876
LOC105319884,-2.146736548986881
LOC109617580,nan
LOC105319885,-0.512016671815128
LOC117681709,nan
LOC117681711,1.5485155046594752
LOC105319886,nan
LOC105342315,-0.38976720790128555
LOC105335931,-0.5958341559032992
LOC105335914,2.5717247382920356
LOC105348645,nan
LOC117683687,2.8326010022185537
LOC117680453,nan
LOC117683639,nan
LOC117683649,7.094581577791388
LOC105337358,2.6489398995942093
LOC117683688,0.096638165475285
LOC109619877,nan
LOC117683699,-0.18321703469048026
LOC117683701,nan
LOC117683678,1.317492227528643
LOC105337365,0.09601780515283194
LOC105327168,nan
LOC105327195,1.6803274354208129
LOC117683731,nan
LOC105326744,nan
LOC117680455,0.9261306414106611
LOC105337361,-1.1046014944621807
LOC105337360,0.6093697054513287
LOC117683736,nan
LOC117683607,nan
LOC117683600,0.4330175476261074
LOC117683719,nan
LOC105337362,0.5098506005060748
LOC117683663,0.20884617651270548
LOC117680428,-0.1572070278408445
LOC105337368,-0.6872770179490391
LOC105337367,-1.656741823337297
LOC105337369,-1.0584365398844051
LOC105342725,-0.14102966636909536
LOC105337370,-0.7897101903145832
LOC105337371,-1.1218763405321261
LOC105337373,2.6006321491486175
LOC105337374,4.506994740718781
LOC105337394,-1.6819828841492679
LOC105337375,0.01877733513823613
LOC105337376,1.9489689029731847
LOC105337377,12.753585812163365
LOC105337379,2.5382183511701495
LOC105324274,4.168748937635256
LOC105331846,5.074772743893462
LOC105331845,-0.9078381017811897
LOC105331844,3.6958249631345774
LOC105323503,-0.14337876332457047
LOC105331842,0.12664808334649316
LOC105331841,-1.3968021530558237
LOC109619196,0.6373941479255438
LOC105331840,-0.7683356001784876
LOC105331839,-0.21592784184242586
LOC105331837,6.23271056586069
LOC105331854,-0.8680951264673974
LOC117687154,nan
LOC105338364,0.8654679236443146
LOC105338363,nan
LOC105338361,2.070192987098641
LOC105338360,1.5076167662471727
LOC105338369,-0.9401100620503822
LOC105338359,1.028636813006364
LOC105338358,-0.006519815455107425
LOC105338357,1.0619549884593074
LOC105338356,0.33926735587425877
LOC105338354,1.0833328908986943
LOC105338355,-0.2926053157891312
LOC105338353,-0.7110994354006499
LOC117682784,-0.7842087412534324
LOC105326415,0.7990075777931162
LOC105326414,-0.7184204848400112
LOC105326417,1.2204927909395458
LOC105326416,1.7774218700064486
LOC109617077,0.3620127125476408
