Feature
1,LOC117682655
2,LOC117686724
3,LOC117689207
4,LOC109617884
5,LOC105339097
6,LOC105336424
7,LOC105333229
8,LOC105317128
9,LOC117689818
10,LOC105334525
11,LOC105348641
12,LOC105340969
13,LOC105343588
14,LOC117680450
15,LOC117686442
16,LOC105330985
17,LOC117691554
18,LOC105336255
19,LOC105333463
20,LOC117681761
21,LOC117685208
22,LOC105348449
23,LOC105340652
24,LOC117689315
25,LOC105330588
26,LOC117683163
27,LOC105332245
28,LOC105337580
29,LOC117692616
30,LOC117686792
31,LOC117684160
32,LOC117685391
33,LOC117689707
34,LOC105321723
35,LOC117692940
36,LOC105345632
37,LOC105343834
38,LOC117683570
39,LOC105322942
40,LOC105348093
41,LOC105342859
42,LOC105343854
43,LOC105338215
44,LOC117689293
45,LOC105341525
46,LOC105336698
47,LOC109618582
48,LOC105337393
49,LOC117692880
50,LOC117688098
51,LOC105327652
52,LOC117692776
53,LOC105342009
54,LOC105329031
55,LOC105335768
56,LOC105346247
57,LOC117689613
58,LOC117688433
59,LOC105322638
60,LOC109619921
61,LOC117681982
62,LOC117682863
63,LOC117685461
64,LOC117692520
65,LOC117682194
66,LOC117687360
67,LOC109618706
68,LOC105334350
69,LOC105326618
70,LOC105347065
71,LOC117681252
72,LOC117681146
73,LOC105335012
74,LOC117689129
75,LOC105345805
76,LOC117684844
77,LOC105348354
78,LOC105342108
79,LOC117683130
80,LOC105331866
81,LOC105339973
82,LOC105317884
83,LOC105326548
84,LOC117681333
85,LOC109619082
86,LOC105326785
87,LOC117692004
88,LOC109617058
89,LOC105327608
90,LOC105328454
91,LOC105334006
92,LOC105337601
93,LOC105322980
94,LOC117681672
95,LOC105334440
96,LOC105330028
97,LOC105336288
98,LOC117682186
99,LOC105329655
100,LOC117691241
101,LOC105330330
102,LOC105348880
103,LOC105348404
104,LOC117681476
105,LOC105346535
106,LOC117687746
107,LOC117684545
108,LOC117681436
109,LOC105332059
110,LOC117682365
111,LOC105317436
112,LOC105336097
113,LOC105334720
114,LOC117689814
115,LOC105345009
116,LOC105338648
117,LOC105341826
118,LOC117692943
119,LOC117680591
120,LOC105323173
121,LOC105332923
122,LOC109618154
123,LOC117680513
124,LOC105319106
125,LOC105323240
126,LOC105328388
127,LOC109617681
128,LOC105338221
129,LOC105339623
130,LOC105319686
131,LOC109620949
132,LOC117689236
133,LOC117687272
134,LOC105321849
135,LOC117691116
136,LOC105341518
137,LOC117688419
138,LOC117691910
139,LOC105335160
140,LOC105324874
141,LOC105333008
142,LOC117689296
143,LOC117687136
144,LOC105327854
145,LOC109619522
146,LOC105342414
147,LOC105319600
148,LOC105337256
149,LOC105334475
150,LOC105329798
151,LOC105319273
152,LOC105329316
153,LOC105331541
154,LOC105331594
155,LOC117684427
156,LOC117681352
157,LOC105336161
158,LOC105342066
159,LOC109617942
160,LOC117684627
161,LOC105330098
