Feature
1,LOC117689086
2,LOC105317736
3,LOC105346738
4,LOC105337229
5,LOC105344462
6,LOC109618529
7,LOC105343155
8,LOC105340253
9,LOC105327592
10,LOC105323304
11,LOC117692869
12,LOC105335071
13,LOC109617207
14,LOC117681436
15,LOC105324853
16,LOC117682070
17,LOC105343184
18,LOC117689825
19,LOC105345241
20,LOC105338033
21,LOC105347669
22,LOC117689128
23,LOC105325185
24,LOC105346755
25,LOC117681130
26,LOC117680723
27,LOC117689087
28,LOC117686893
29,LOC105323290
30,LOC109618544
31,LOC105342008
32,LOC105348096
33,LOC117689875
34,LOC117688207
35,LOC105318689
36,LOC105333186
37,LOC117688187
38,LOC105336223
39,LOC105332671
40,LOC105337881
41,LOC105343303
42,LOC105342181
43,LOC105327125
44,LOC117688663
45,LOC117692614
46,LOC105327474
47,LOC105334193
48,LOC117684948
49,LOC117685881
50,LOC105345762
51,LOC117690248
52,LOC109619421
53,LOC105322031
54,LOC105334711
55,LOC105337602
56,LOC117683793
57,LOC105323594
58,LOC105321212
59,LOC117688283
60,LOC105349039
61,LOC105345886
62,LOC105343189
63,LOC105330028
64,LOC117686480
65,LOC105317861
66,LOC117686110
67,LOC117686578
68,LOC105323526
69,LOC117690138
70,LOC105326786
71,LOC117685586
72,LOC105341259
73,LOC105318991
74,LOC117691165
75,LOC105345537
76,LOC105329405
77,LOC105344863
78,LOC117689015
79,LOC105341669
80,LOC105323511
81,LOC117688856
82,LOC105346295
83,LOC109620483
84,LOC105321702
85,LOC117685721
86,LOC105319634
87,LOC105322199
88,LOC117683459
89,LOC117684762
90,LOC105336572
91,LOC105328481
92,LOC105322460
93,LOC109620028
94,LOC117680448
95,LOC105319688
96,LOC105317577
97,LOC117686489
98,LOC117686316
99,LOC105334226
100,LOC117692980
101,LOC105326223
102,LOC105333538
103,LOC105337051
104,LOC117690490
105,LOC105319633
106,LOC105318521
107,LOC105334999
108,LOC117689188
109,LOC105335041
110,LOC105341387
111,LOC105319781
112,LOC117687634
113,LOC105320926
114,LOC117688931
115,LOC105342442
116,LOC105346244
117,LOC105345166
118,LOC105345837
119,LOC105338116
120,LOC105330962
121,LOC105321843
122,LOC117686999
123,LOC105329711
124,LOC105330237
125,LOC117692865
126,LOC105340986
127,LOC105346051
128,LOC105335808
129,LOC105319849
130,LOC117682570
131,LOC105329661
132,LOC105342448
133,LOC117691883
134,LOC105317334
135,LOC117682486
136,LOC105319820
137,LOC117682675
138,LOC117683587
139,LOC105333185
140,LOC105345174
141,LOC105336651
142,LOC105330951
143,LOC105348116
144,LOC117685768
145,LOC105319775
146,LOC105333360
147,LOC105340827
148,LOC117680638
149,LOC109620665
150,LOC117683539
151,LOC117683920
152,LOC117691711
153,LOC117681903
154,LOC117690531
155,LOC105333388
156,LOC117692132
157,LOC117686336
158,LOC105323514
159,LOC117683923
160,LOC105327514
161,LOC105331414
162,LOC117689396
163,LOC117688325
164,LOC117681016
165,LOC105338274
166,LOC117680719
167,LOC117689437
168,LOC117689739
169,LOC105332871
170,LOC105320895
171,LOC105333626
172,LOC105321349
173,LOC105328793
174,LOC105322395
175,LOC117689622
176,LOC105329604
177,LOC105331366
178,LOC105317846
179,LOC117680306
180,LOC105346323
181,LOC105336511
182,LOC105335394
183,LOC105327172
184,LOC105320689
185,LOC105331215
186,LOC105328997
187,LOC117684169
188,LOC105335544
189,LOC105343249
190,LOC117684968
191,LOC109617541
192,LOC117688702
193,LOC105336607
194,LOC109618616
195,LOC105347037
196,LOC105338589
197,LOC105336510
198,LOC105332602
199,LOC105336652
200,LOC105317213
201,LOC117681073
202,LOC105340780
203,LOC105326079
204,LOC105341271
205,LOC105320924
206,LOC105333325
207,LOC105323550
208,LOC105322900
209,LOC105344558
210,LOC117684005
211,LOC117685366
212,LOC109620521
213,LOC105339348
214,LOC105335514
215,LOC105322142
216,LOC105342007
217,LOC117690172
218,LOC105346947
219,LOC105330332
220,LOC109620948
221,LOC117680644
222,LOC105337285
223,LOC105342652
224,LOC105320485
225,LOC105319709
226,LOC105329960
227,LOC105322419
228,LOC105327857
229,LOC109620356
230,LOC117681510
231,LOC105331541
232,LOC117690863
233,LOC105319766
234,LOC117693161
235,LOC105317818
236,LOC105345484
237,LOC105317252
238,LOC117685429
239,LOC117690195
240,LOC117689225
241,LOC105318967
242,LOC105340943
243,LOC117681274
244,LOC105335089
245,LOC105342883
246,LOC105346315
247,LOC105328776
248,LOC105321629
249,LOC105335580
250,LOC117687979
251,LOC105328205
252,LOC105339290
253,LOC105342040
254,LOC117688076
255,LOC105333439
256,LOC117692454
257,LOC117687758
258,LOC117681854
259,LOC117689469
260,LOC117693023
261,LOC117686808
262,LOC105342481
263,LOC117692004
264,LOC105318673
265,LOC105344376
266,LOC105349036
267,LOC117691587
268,LOC105337074
269,LOC117692730
270,LOC109620689
271,LOC105327649
272,LOC105327620
273,LOC105326826
274,LOC105342288
275,LOC105328817
276,LOC117692431
277,LOC105345173
278,LOC105331435
279,LOC105330668
280,LOC105344576
281,LOC105329479
282,LOC117681443
283,LOC105343421
284,LOC105330310
285,LOC109620331
286,LOC105339551
287,LOC117683170
288,LOC105340179
289,LOC117685690
290,LOC117685081
291,LOC105343626
292,LOC117684369
293,LOC117691326
294,LOC117683013
295,LOC105327096
296,LOC105337518
297,LOC105344038
298,LOC117692493
299,LOC117686320
300,LOC105347185
301,LOC105321677
302,LOC109621066
303,LOC105342131
304,LOC117693127
305,LOC117684095
306,LOC105317382
307,LOC105337162
308,LOC105330214
309,LOC105343794
310,LOC105329332
311,LOC105332280
312,LOC105328262
313,LOC105343856
314,LOC117691124
315,LOC117686065
316,LOC117683088
317,LOC117685185
318,LOC105333479
319,LOC117683838
320,LOC105344893
321,LOC117686957
322,LOC105345934
323,LOC109617317
324,LOC105336801
325,LOC105327246
326,LOC105338501
327,LOC105329105
328,LOC105323058
329,LOC117687941
330,LOC105320318
331,LOC117684159
332,LOC117687141
333,LOC105326709
334,LOC105336228
335,LOC105324993
336,LOC105348912
337,LOC105340741
338,LOC117684432
339,LOC117684803
340,LOC117684253
341,LOC105318254
342,LOC105330272
343,LOC105336075
344,LOC117683095
345,LOC117681472
346,LOC105326909
347,LOC117680649
348,LOC117688427
349,LOC105335756
350,LOC105319960
351,LOC105327610
352,LOC105345434
353,LOC105333191
354,LOC105320561
355,LOC105327929
356,LOC105343422
357,LOC117680508
358,LOC105318679
359,LOC117684469
360,LOC109618154
361,LOC105345030
362,LOC105320372
363,LOC105345182
364,LOC117688534
365,LOC105325618
366,LOC105334472
367,LOC105333878
368,LOC105347894
369,LOC105341767
370,LOC105327415
371,LOC117684650
372,LOC105326289
373,LOC117687381
374,LOC105330197
375,LOC105347297
376,LOC105322065
377,LOC109620243
378,LOC105336006
379,LOC105348057
380,LOC105332984
381,LOC117689741
382,LOC117684503
383,LOC105331570
384,LOC117683522
385,LOC105346146
386,LOC105346802
387,LOC105346886
388,LOC105332843
389,LOC105318345
390,LOC105343893
391,LOC105345312
392,LOC105332958
393,LOC109619921
394,LOC105338369
395,LOC105319127
396,LOC117692683
397,LOC105327725
398,LOC117682507
399,LOC117692267
400,LOC105318098
401,LOC105332118
402,LOC117692764
403,LOC117684502
404,LOC105345523
405,LOC117690965
406,LOC105337313
407,LOC105327883
408,LOC105320782
409,LOC105336272
410,LOC117685057
411,LOC105334560
412,LOC117683045
413,LOC105347975
414,LOC117692121
415,LOC105319560
416,LOC105343990
417,LOC117689801
418,LOC117689436
419,LOC105339530
420,LOC105322666
