Feature
1,LOC105337580
2,LOC117682791
3,LOC109617762
4,LOC105346239
5,LOC105344028
6,LOC117692459
7,LOC105346185
8,LOC117688781
9,LOC105335924
10,LOC117687862
11,LOC105317697
12,LOC105340247
13,LOC117686724
14,LOC117683750
15,LOC105335958
16,LOC105326593
17,LOC109617423
18,LOC117690065
19,LOC105323210
20,LOC117683020
21,LOC105334929
22,LOC105321723
23,LOC117685230
24,LOC105332972
25,LOC117692616
26,LOC105345051
27,LOC105332169
28,LOC109621204
29,LOC105336424
30,LOC117681618
31,LOC105318992
32,LOC105321463
33,LOC117692334
34,LOC105348753
35,LOC105329164
36,LOC117682492
37,LOC109620516
38,LOC105346093
39,LOC117681501
40,LOC105340817
41,LOC105318828
42,LOC105324581
43,LOC105326091
44,LOC105343854
45,LOC105342859
46,LOC105318043
47,LOC105327386
48,LOC105335980
49,LOC117681087
50,LOC109618504
51,LOC105336230
52,LOC105337547
53,LOC105319966
54,LOC105321245
55,LOC105348178
56,LOC117681861
57,LOC117681666
58,LOC105328044
59,LOC105323162
60,LOC105319648
61,LOC105323696
62,LOC117687919
63,LOC117691312
64,LOC105318823
65,LOC105335540
66,LOC105336141
67,LOC105338079
68,LOC105349181
69,LOC105348187
70,LOC117690997
71,LOC105344239
72,LOC117690908
73,LOC105331584
74,LOC105343303
75,LOC117684939
76,LOC105345991
77,LOC117691601
78,LOC117684497
79,LOC117683808
80,LOC105342916
81,LOC105328137
82,LOC105346049
83,LOC117690831
84,LOC117692370
85,LOC105336496
86,LOC105345658
87,LOC105339024
88,LOC105319886
89,LOC117689466
90,LOC109618598
91,LOC105345577
92,LOC109620905
93,LOC105322638
94,LOC105328036
95,LOC105326305
96,LOC105328791
97,LOC105338711
98,LOC109619714
99,LOC105336766
100,LOC105337080
101,LOC105328388
102,LOC105322316
103,LOC117687504
104,LOC105317704
105,LOC117681976
106,LOC117688870
107,LOC105328218
108,LOC105333403
109,LOC117684935
110,LOC105344450
111,LOC117686335
112,LOC117687436
113,LOC117688758
114,LOC105342304
115,LOC105348641
116,LOC117689707
117,LOC105336288
118,LOC117683285
119,LOC105336543
120,LOC105348342
121,LOC105331774
122,LOC105330457
123,LOC117685599
124,LOC105333688
125,LOC105330638
126,LOC117690010
127,LOC105323004
128,LOC105342925
129,LOC105334622
130,LOC105323173
131,LOC105326191
132,LOC105320917
133,LOC105327033
134,LOC105342027
135,LOC117683188
136,LOC105322248
137,LOC117692599
138,LOC117688197
139,LOC105332782
140,LOC105332450
141,LOC105332251
142,LOC105344181
143,LOC105348518
144,LOC105347549
145,LOC105331020
146,LOC117685776
147,LOC117691855
148,LOC105345020
149,LOC105333425
150,LOC105317594
151,LOC105341808
152,LOC105330468
153,LOC117683881
154,LOC105324439
155,LOC117692612
156,LOC117685980
157,LOC117686455
158,LOC105339929
159,LOC105345856
160,LOC109619035
161,LOC105319012
162,LOC117686445
163,LOC105318520
164,LOC105329186
165,LOC117680424
166,LOC117687525
167,LOC117684930
168,LOC105321579
169,LOC105331349
170,LOC105348880
171,LOC117680490
172,LOC117692767
173,LOC105347298
174,LOC105331330
175,LOC105344162
176,LOC117681769
177,LOC105330584
178,LOC117687738
179,LOC117680474
180,LOC105326051
181,LOC117687564
182,LOC105348383
183,LOC105328498
184,LOC117688448
185,LOC117690109
186,LOC105319272
187,LOC105337718
188,LOC117686905
189,LOC117691011
190,LOC105338442
191,LOC105341772
192,LOC105325124
193,LOC105328832
194,LOC105317707
195,LOC105344516
196,LOC105321951
197,LOC117689734
198,LOC105345173
199,LOC105318724
200,LOC117687430
201,LOC105327854
202,LOC105336038
203,LOC117686573
204,LOC105340527
205,LOC105317628
206,LOC105317616
207,LOC117684747
208,LOC117685350
209,LOC117690844
210,LOC105317524
211,LOC117680609
212,LOC105335927
213,LOC117683168
214,LOC105348354
215,LOC105343392
216,LOC105326159
217,LOC105318445
218,LOC117682073
219,LOC117687493
220,LOC105326429
221,LOC105325315
222,LOC105317110
223,LOC117689476
224,LOC105333616
225,LOC105340455
226,LOC117683845
227,LOC105333231
228,LOC105345209
229,LOC105317803
230,LOC117691212
231,LOC117686737
232,LOC105328900
233,LOC105319006
234,LOC105318399
235,LOC117685781
236,LOC105338269
237,LOC105339502
238,LOC117680509
239,LOC105318979
240,LOC105329824
241,LOC105325048
242,LOC117682542
243,LOC105327965
244,LOC117691875
245,LOC105341573
246,LOC105336845
247,LOC117680782
248,LOC105321316
249,LOC105347264
250,LOC109620986
251,LOC117690258
252,LOC117686247
253,LOC105325009
254,LOC105332777
255,LOC105339145
256,LOC117681460
257,LOC105325691
258,LOC105329045
259,LOC105338498
260,LOC105341471
261,LOC105342530
262,LOC105319705
263,LOC105342590
264,LOC105345336
265,LOC105338600
266,LOC109619985
267,LOC105346412
268,LOC105336761
269,LOC105325855
270,LOC117684168
271,LOC105327423
272,LOC105337190
273,LOC117691203
274,LOC105318434
275,LOC105337244
276,LOC117688244
277,LOC105332706
278,LOC105323132
279,LOC105336887
280,LOC105347397
281,LOC105342545
282,LOC117683570
283,LOC105331207
284,LOC105338539
285,LOC105318843
286,LOC117691867
287,LOC105323977
288,LOC117682357
289,LOC105323449
290,LOC105323414
291,LOC117689177
292,LOC105341748
293,LOC109617716
294,LOC105346593
295,LOC117682569
